 TimeSt,Latitude,Longitude,_ID,Country,Province,City,POIID,Dist
2017-06-21 17:55:03.947,43.20800,-79.96520,5298876,CA,ON,Ancaster,POI1,6984.581134925944
2017-06-21 18:01:33.350,43.00610,-81.29620,4550602,CA,ON,London,POI1,11832.77454237168
2017-06-21 18:15:30.403,43.54250,-80.26760,5524553,CA,ON,Guelph,POI1,8304.395576126193
2017-06-21 18:33:11.120,45.60960,-73.62510,4984267,CA,QC,Montréal-Nord,POI3,560.4143118539453
2017-06-21 19:04:39.673,43.76580,-79.18500,4607470,CA,ON,Scarborough,POI1,1683.9875518713538
2017-06-21 19:07:27.440,43.65570,-79.36460,4651472,CA,ON,Toronto,POI1,2952.807707180837
2017-06-21 19:07:35.110,53.62400,-113.44100,4653457,CA,AB,Edmonton,POI1,569.8502637909321
2017-06-21 19:07:55.543,48.95485,-54.58225,5446418,CA,NL,Gander,POI1,7976.01170275272
2017-06-21 19:51:01.857,50.72580,-113.97400,5239089,CA,AB,Okotoks,POI4,5268.8584070866755
2017-06-21 19:51:16.817,50.95050,-113.94700,5242869,CA,AB,Calgary,POI4,3840.553010939212
2017-06-21 19:53:17.020,49.92424,-97.17013,5271044,CA,MB,Winnipeg,POI1,3965.4274069305334
2017-06-21 20:08:56.440,43.33000,-80.28790,4669955,CA,ON,Cambridge,POI1,8406.439647728726
2017-06-21 20:28:50.117,52.12250,-106.72488,4913568,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 20:46:51.827,43.19540,-79.21890,5188051,CA,ON,Saint Catharines,POI1,4429.013809800986
2017-06-21 20:58:33.610,43.70680,-79.39910,5345700,CA,ON,Toronto,POI1,3059.055658534306
2017-06-21 21:31:08.807,45.04420,-79.12860,4948691,CA,ON,Bracebridge,POI3,3095.085885040241
2017-06-21 21:36:38.327,43.60202,-79.62459,5038657,CA,ON,Mississauga,POI1,4538.630163929742
2017-06-21 21:44:29.697,56.71410,-111.38000,5154196,CA,AB,Fort Mcmurray,POI1,6855.268210618916
2017-06-21 21:55:53.143,45.40190,-75.75130,5311717,CA,ON,Ottawa,POI3,1091.4370487149922
2017-06-21 22:08:02.723,50.97220,-114.06200,4658143,CA,AB,Calgary,POI4,3862.3265163422952
2017-06-21 22:09:43.487,48.37380,-89.27790,4679521,CA,ON,Thunder Bay,POI1,7937.635844204461
2017-06-21 22:36:28.103,53.51290,-113.62300,5035763,CA,AB,Edmonton,POI1,893.7045103531087
2017-06-21 22:39:00.560,44.68190,-63.57680,5074542,CA,NS,Dartmouth,POI4,3634.496267163623
2017-06-21 22:39:47.003,43.15080,-80.20940,5084166,CA,ON,Brantford,POI1,8115.548132886178
2017-06-21 22:44:05.913,43.51480,-79.88400,5147394,CA,ON,Milton,POI1,6125.510626055564
2017-06-21 22:59:47.540,43.77030,-79.21650,5365539,CA,ON,Scarborough,POI1,1867.1083402349566
2017-06-21 01:00:02.797,42.96110,-81.24310,4518512,CA,ON,London,POI1,11503.749740442408
2017-06-21 01:01:23.913,43.76706,-79.73323,5384971,CA,ON,Brampton,POI1,5067.473244243813
2017-06-21 01:18:22.410,52.30230,-113.83801,4794807,CA,AB,Red Deer,POI3,2802.922794680563
2017-06-21 01:29:13.553,45.49120,-73.80070,4918506,CA,QC,Dollard-Des-Ormeaux,POI3,204.7921411565919
2017-06-21 02:08:16.173,43.65750,-79.37830,5448029,CA,ON,Toronto,POI1,3026.5878211991676
2017-06-21 02:17:31.680,43.47281,-80.75966,5544813,CA,ON,Wellesley,POI1,11003.684969320913
2017-06-21 02:21:13.390,51.03810,-114.11800,4826491,CA,AB,Calgary,POI4,3551.9180594191516
2017-06-21 02:33:25.747,53.44680,-113.77500,4986532,CA,AB,Spruce Grove,POI1,1941.484011874697
2017-06-21 02:38:10.590,45.53120,-73.70970,5063503,CA,QC,Montréal,POI3,65.55103366764502
2017-06-21 02:41:51.337,45.49340,-73.58370,5111666,CA,QC,Montréal,POI3,179.9696036971245
2017-06-21 02:53:10.413,53.54798,-113.59419,5270103,CA,AB,Edmonton,POI1,684.518519548703
2017-06-21 03:20:39.247,53.52321,-113.29501,4819911,CA,AB,Sherwood Park,POI1,1214.3881382834732
2017-06-21 03:30:01.290,49.89100,-97.15110,4927886,CA,MB,Winnipeg,POI1,4129.790952159024
2017-06-21 03:34:56.637,50.92606,-113.93081,5017601,CA,AB,Calgary,POI4,3972.499274886675
2017-06-21 04:22:58.017,43.86685,-79.04553,4847612,CA,ON,Ajax,POI1,756.7328095370464
2017-06-21 04:36:22.693,43.66820,-79.42090,5035615,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 04:40:50.140,50.97220,-114.06200,5097265,CA,AB,Calgary,POI4,3862.3265163422952
2017-06-21 05:02:01.533,51.05710,-114.07700,4575338,CA,AB,Calgary,POI4,3373.368420011624
2017-06-21 05:27:19.480,43.70330,-79.41520,4898754,CA,ON,Toronto,POI1,3160.22832973702
2017-06-21 05:52:19.020,43.70300,-79.51200,5256748,CA,ON,York,POI1,3741.88425486591
2017-06-21 06:00:36.667,43.76010,-79.73681,4530158,CA,ON,Brampton,POI1,5090.566770469009
2017-06-21 06:02:08.523,43.73020,-79.49510,4576460,CA,ON,North York,POI1,3612.4162503791467
2017-06-21 06:13:10.663,51.04745,-114.18050,4720191,CA,AB,Calgary,POI4,3600.7151238931247
2017-06-21 06:13:36.507,51.13870,-114.20150,5506243,CA,AB,Calgary,POI4,3107.820277445828
2017-06-21 06:36:09.023,43.36710,-79.74140,5033187,CA,ON,Burlington,POI1,5619.4629703754445
2017-06-21 06:45:59.007,42.90520,-78.93650,5174738,CA,ON,Fort Erie,POI1,5978.03483154249
2017-06-21 08:13:46.550,43.81370,-79.45380,5507758,CA,ON,Thornhill,POI1,3314.283368955764
2017-06-21 08:16:49.650,53.51810,-113.57970,4772658,CA,AB,Edmonton,POI1,620.4859337995467
2017-06-21 08:17:46.773,45.50372,-73.68478,4788225,CA,QC,Saint-Laurent,POI3,117.9615264321415
2017-06-21 08:20:23.183,56.71410,-111.38000,4814337,CA,AB,Fort Mcmurray,POI1,6855.268210618916
2017-06-21 09:26:45.617,43.56757,-79.67534,4892922,CA,ON,Mississauga,POI1,4880.4066878957055
2017-06-21 09:28:35.600,50.30040,-107.80200,4912452,CA,SK,Swift Current,POI4,8060.062622446621
2017-06-21 09:47:30.837,53.52100,-113.53240,5194712,CA,AB,Edmonton,POI1,335.7973075791455
2017-06-21 09:53:07.090,53.52630,-113.28700,5269520,CA,AB,Sherwood Park,POI1,1262.2921374018422
2017-06-21 10:02:23.197,53.63130,-113.52450,4580495,CA,AB,Edmonton,POI1,594.4478186365582
2017-06-21 10:20:40.200,43.78100,-79.34830,4819226,CA,ON,North York,POI1,2667.1182363043067
2017-06-21 10:51:42.687,51.15810,-113.93800,5249579,CA,AB,Calgary,POI4,2563.994836653329
2017-06-21 11:02:42.350,43.63810,-79.57870,4584595,CA,ON,Etobicoke,POI1,4219.969712474376
2017-06-21 11:25:32.727,55.16500,-118.79500,4876609,CA,AB,Grande Prairie,POI1,9802.453624866394
2017-06-21 11:40:52.507,51.06300,-113.88900,5097405,CA,AB,Calgary,POI4,3077.8699466644703
2017-06-21 12:02:37.830,51.01040,-114.06600,4583773,CA,AB,Calgary,POI4,3636.9342417933776
2017-06-21 12:03:58.570,52.26510,-113.79400,4598353,CA,AB,Red Deer,POI3,2571.260479203337
2017-06-21 12:04:52.607,50.45507,-104.63897,5420285,CA,SK,Regina,POI1,4221.973324174382
2017-06-21 12:05:40.970,51.30820,-114.03980,4621730,CA,AB,Airdrie,POI4,1878.8692741445404
2017-06-21 12:12:30.227,43.67200,-79.37910,4712398,CA,ON,Toronto,POI1,3001.419627667797
2017-06-21 12:27:56.277,49.52830,-96.69950,4903737,CA,MB,Steinbach,POI1,7107.8650552707595
2017-06-21 12:41:48.003,43.60460,-79.67290,5110543,CA,ON,Mississauga,POI1,4814.111964737481
2017-06-21 13:11:43.657,49.16535,-123.12666,5485120,CA,BC,Richmond,POI1,6205.594282186172
2017-06-21 13:16:40.980,51.03780,-114.08000,4768440,CA,AB,Calgary,POI4,3493.5089110883814
2017-06-21 13:35:54.530,52.85235,-118.08254,5029250,CA,AB,Jasper,POI4,6423.745736616203
2017-06-21 13:51:31.987,43.79579,-79.42719,5247456,CA,ON,Thornhill,POI1,3151.2472806963506
2017-06-21 13:59:01.937,51.06269,-114.11789,5351553,CA,AB,Calgary,POI4,3405.5813470613584
2017-06-21 14:01:46.187,43.59269,-79.53341,4561168,CA,ON,Toronto,POI1,4036.0855178558472
2017-06-21 14:19:05.180,43.69030,-79.27260,5567945,CA,ON,Scarborough,POI1,2352.4151811502074
2017-06-21 14:28:33.483,53.63130,-113.52450,4911692,CA,AB,Edmonton,POI1,594.4478186365582
2017-06-21 14:37:13.447,53.58500,-113.55260,5046140,CA,AB,Edmonton,POI1,488.1500038325738
2017-06-21 14:41:16.920,45.53330,-73.51670,5103016,CA,QC,Longueuil,POI3,74.79165071946586
2017-06-21 15:06:15.453,45.44310,-73.75100,4631642,CA,QC,Dorval,POI3,505.22857992578827
2017-06-21 15:17:38.673,43.92210,-79.46320,4785764,CA,ON,Richmond Hill,POI1,3428.295716285834
2017-06-21 15:18:49.657,56.23580,-117.29700,5564658,CA,AB,Peace River,POI1,4294.369703601995
2017-06-21 15:30:53.577,43.75370,-79.26590,4941627,CA,ON,Toronto,POI1,2190.261904170234
2017-06-21 15:53:16.950,53.41430,-113.42600,5271201,CA,AB,Edmonton,POI1,922.055715566003
2017-06-21 16:15:15.660,43.57690,-79.62830,5519885,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 16:17:28.210,45.60890,-73.54480,4783302,CA,QC,Anjou,POI3,556.1491859713914
2017-06-21 16:42:56.907,53.53340,-114.00210,5128711,CA,AB,Stony Plain,POI1,3262.204890085918
2017-06-21 16:51:15.867,43.64470,-79.38410,5243799,CA,ON,Toronto,POI1,3087.4225538682
2017-06-21 16:54:18.970,44.66200,-63.60170,5283366,CA,NS,Halifax,POI4,3783.6922189936213
2017-06-21 17:07:28.013,51.03236,-114.10204,5442336,CA,AB,Calgary,POI4,3560.647717780167
2017-06-21 17:43:32.507,43.56340,-79.65090,5137938,CA,ON,Mississauga,POI1,4749.0896158929845
2017-06-21 18:07:27.417,45.27780,-75.75630,4650632,CA,ON,Nepean,POI4,347.10385256051205
2017-06-21 18:11:11.353,46.11830,-64.73380,4695955,CA,NB,Moncton,POI3,3437.3507566155135
2017-06-21 18:11:58.747,52.28950,-113.81400,4705042,CA,AB,Red Deer,POI3,2724.205510511503
2017-06-21 18:13:15.567,50.87401,-113.98432,4720903,CA,AB,Calgary,POI4,4359.468120354393
2017-06-21 19:18:27.300,45.48200,-73.63740,5560245,CA,QC,Hampstead,POI3,253.46923115668295
2017-06-21 19:44:22.300,43.70680,-79.39910,5153326,CA,ON,Toronto,POI1,3059.055658534306
2017-06-21 19:56:38.873,44.14920,-79.85530,5325840,CA,ON,Alliston,POI1,6198.945019544937
2017-06-21 20:00:56.787,51.08230,-113.95780,4534835,CA,AB,Calgary,POI4,3047.3155298942584
2017-06-21 20:18:49.647,53.55000,-113.50000,5564570,CA,AB,Edmonton,POI1,93.27042386048777
2017-06-21 20:28:22.407,43.76301,-79.33801,4910212,CA,ON,North York,POI1,2618.8239746670743
2017-06-21 20:44:39.200,52.73009,-113.47495,5156499,CA,AB,Ponoka,POI1,5201.25139377397
2017-06-21 21:03:23.430,51.12290,-114.18900,4592562,CA,AB,Calgary,POI4,3175.7822348165196
2017-06-21 21:04:41.843,50.43300,-104.59400,4608051,CA,SK,Regina,POI1,3907.046523959296
2017-06-21 21:06:41.060,53.55000,-113.50000,4636817,CA,AB,Edmonton,POI1,93.27042386048777
2017-06-21 21:12:15.867,43.71171,-79.46788,5490265,CA,ON,Toronto,POI1,3465.727575890224
2017-06-21 21:23:42.863,49.82840,-97.05990,4856480,CA,MB,Winnipeg,POI1,4753.440856570244
2017-06-21 22:12:50.060,48.46900,-123.34200,5495845,CA,BC,Saanich,POI1,10432.719663501213
2017-06-21 22:31:53.197,45.46846,-75.69981,4964317,CA,QC,Gatineau,POI3,668.2134482256522
2017-06-21 22:33:37.467,51.15810,-113.93800,4991707,CA,AB,Calgary,POI4,2563.994836653329
2017-06-21 22:55:04.063,43.57380,-79.71930,5298441,CA,ON,Mississauga,POI1,5121.814134089886
2017-06-21 22:57:31.183,51.10200,-114.15200,5334705,CA,AB,Calgary,POI4,3231.7760296913484
2017-06-21 00:04:35.137,43.57690,-79.62830,5417466,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 00:59:30.027,51.11880,-113.94710,5361268,CA,AB,Calgary,POI4,2812.2602149293907
2017-06-21 01:01:30.683,42.95290,-81.32390,4550099,CA,ON,London,POI1,11660.725699894634
2017-06-21 01:11:37.280,43.87278,-79.29556,5484076,CA,ON,Markham,POI1,2330.3696274013496
2017-06-21 01:15:18.333,44.40150,-79.67820,4750703,CA,ON,Barrie,POI1,5866.071223537767
2017-06-21 01:34:41.763,51.06620,-114.11640,5012869,CA,AB,Calgary,POI4,3382.345545027921
2017-06-21 02:03:54.837,43.57764,-79.61381,4597527,CA,ON,Mississauga,POI1,4516.22257464564
2017-06-21 02:13:35.340,53.60754,-113.48721,4724030,CA,AB,Edmonton,POI1,391.2399589842624
2017-06-21 02:38:38.000,50.97220,-114.06200,5069237,CA,AB,Calgary,POI4,3862.3265163422952
2017-06-21 03:01:55.937,44.05870,-79.45910,4571900,CA,ON,Newmarket,POI1,3643.744103080723
2017-06-21 03:04:54.613,49.78380,-97.09730,4611831,CA,MB,Winnipeg,POI1,4640.44419769434
2017-06-21 03:29:42.227,44.59460,-75.68105,4924496,CA,ON,Brockville,POI4,4036.270018956649
2017-06-21 03:50:55.573,53.58700,-113.44100,5237222,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 04:00:32.970,45.93081,-66.63976,5374838,CA,NB,Fredericton,POI4,661.7851832091703
2017-06-21 04:00:37.420,53.58700,-113.44100,5376597,CA,AB,Edmonton,POI1,383.3178086028731
2017-06-21 04:54:49.210,53.51290,-113.62300,5294533,CA,AB,Edmonton,POI1,893.7045103531087
2017-06-21 05:22:07.563,50.88890,-113.99100,5606615,CA,AB,Calgary,POI4,4275.792904071352
2017-06-21 05:49:24.470,49.09340,-123.05800,5220318,CA,BC,Delta,POI1,6614.179064480832
2017-06-21 06:31:19.890,53.50460,-113.45300,4953761,CA,AB,Edmonton,POI1,336.2772090131963
2017-06-21 07:00:21.563,51.17119,-114.15770,4527267,CA,AB,Calgary,POI4,2843.722299718196
2017-06-21 07:11:31.200,53.57915,-113.43071,4699553,CA,AB,Edmonton,POI1,405.2002849017291
2017-06-21 07:26:39.330,45.36940,-63.27970,4890606,CA,NS,Truro,POI4,924.2134195259438
2017-06-21 07:32:47.380,51.13870,-114.20150,4977709,CA,AB,Calgary,POI4,3107.820277445828
2017-06-21 07:37:59.807,46.49460,-81.00660,5060389,CA,ON,Sudbury,POI3,6082.674494128133
2017-06-21 08:07:12.200,43.75210,-79.42020,4645599,CA,ON,North York,POI1,3134.118300924445
2017-06-21 08:40:31.693,43.43970,-80.43400,5092881,CA,ON,Kitchener,POI1,9201.130119168029
2017-06-21 08:54:22.113,52.13050,-106.66316,5285236,CA,SK,Saskatoon,POI3,1863.3545491380546
2017-06-21 09:19:56.977,43.15080,-80.20940,4810764,CA,ON,Brantford,POI1,8115.548132886178
2017-06-21 09:23:15.530,49.68360,-112.83400,4850238,CA,AB,Lethbridge,POI4,12007.14798498493
2017-06-21 09:45:43.840,52.14180,-106.70200,5170497,CA,SK,Saskatoon,POI3,1927.176721460591
2017-06-21 10:22:45.483,49.67640,-112.80200,4843621,CA,AB,Lethbridge,POI4,12088.277373654679
2017-06-21 10:23:47.043,52.31160,-113.84200,4858823,CA,AB,Red Deer,POI3,2861.692942577942
2017-06-21 10:29:36.410,53.65766,-113.65233,4923307,CA,AB,Saint Albert,POI1,1260.361604531173
2017-06-21 10:55:19.110,43.57690,-79.62830,5301744,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 11:06:55.930,52.12250,-106.72488,5436095,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 11:22:42.627,51.06300,-113.88900,5611359,CA,AB,Calgary,POI4,3077.8699466644703
2017-06-21 11:31:54.480,43.80610,-79.50080,4963455,CA,ON,Concord,POI1,3610.1119621562475
2017-06-21 12:06:10.013,45.44310,-73.75100,4629730,CA,QC,Dorval,POI3,505.22857992578827
2017-06-21 12:07:37.757,45.49490,-73.61460,5443815,CA,QC,Montréal,POI3,170.857800428392
2017-06-21 12:11:37.840,42.77451,-81.18470,4700963,CA,ON,St Thomas,POI1,10604.64328973894
2017-06-21 12:12:45.867,49.09970,-122.65260,5494760,CA,BC,Langley,POI1,6638.80654739568
2017-06-21 13:22:13.637,45.25770,-66.11080,4839073,CA,NB,Saint John,POI3,1813.8458183808166
2017-06-21 13:54:44.340,51.08230,-113.95780,5292807,CA,AB,Calgary,POI4,3047.3155298942584
2017-06-21 14:17:38.007,43.77200,-79.41300,5548877,CA,ON,Toronto,POI1,3074.5581372271386
2017-06-21 14:25:44.120,43.26140,-79.82300,4878405,CA,ON,Ancaster,POI1,6245.728069249856
2017-06-21 14:50:49.150,47.57040,-52.73880,5236263,CA,NL,St. John's,POI4,11745.939766604108
2017-06-21 15:02:30.050,51.09150,-114.20730,5396908,CA,AB,Calgary,POI4,3389.9873642606153
2017-06-21 15:23:45.967,44.18364,-77.06966,4858180,CA,ON,Belleville,POI4,8183.94163878633
2017-06-21 15:47:53.390,43.66510,-79.43690,5198352,CA,ON,Toronto,POI1,3349.371092221768
2017-06-21 16:11:46.907,43.33170,-79.80660,4703813,CA,ON,Burlington,POI1,6012.198333108061
2017-06-21 17:50:51.980,52.24680,-113.78800,5237317,CA,AB,Red Deer,POI3,2455.5018910868703
2017-06-21 17:57:07.413,53.41430,-113.42600,5331872,CA,AB,Edmonton,POI1,922.055715566003
2017-06-21 18:06:48.183,53.52289,-113.33188,4638781,CA,AB,Sherwood Park,POI1,983.7687108157504
2017-06-21 18:09:51.050,53.55000,-113.50000,4681098,CA,AB,Edmonton,POI1,93.27042386048777
2017-06-21 18:14:01.307,43.60300,-79.59380,4731632,CA,ON,Mississauga,POI1,4360.354281429991
2017-06-21 18:15:30.680,51.08180,-113.95900,5524238,CA,AB,Calgary,POI4,3051.972355935623
2017-06-21 18:17:04.053,43.41340,-80.49600,4776569,CA,ON,Kitchener,POI1,9518.19780323854
2017-06-21 18:42:33.597,53.51290,-113.62300,5123288,CA,AB,Edmonton,POI1,893.7045103531087
2017-06-21 19:32:24.500,44.67280,-63.96530,4970474,CA,NS,Boutiliers Point,POI4,4229.9596266213275
2017-06-21 19:42:33.523,52.14770,-106.57200,5123517,CA,SK,Saskatoon,POI3,1990.6185254067166
2017-06-21 20:00:05.250,43.00040,-81.23430,4522431,CA,ON,London,POI1,11645.420641958159
2017-06-21 20:45:20.827,44.23770,-76.56020,5164052,CA,ON,Kingston,POI4,6928.37156262022
2017-06-21 21:07:24.090,44.05870,-79.45910,4648643,CA,ON,Newmarket,POI1,3643.744103080723
2017-06-21 21:25:53.557,49.12860,-102.97900,4881451,CA,SK,Estevan,POI1,7925.921449843866
2017-06-21 22:13:12.870,51.04330,-114.06400,5500649,CA,AB,Calgary,POI4,3435.8798430323864
2017-06-21 22:29:07.020,43.69710,-79.79440,4917550,CA,ON,Brampton,POI1,5462.765437196018
2017-06-21 22:57:43.900,45.44390,-75.74200,5337612,CA,QC,Gatineau,POI3,826.521561570165
2017-06-21 00:02:25.993,49.88400,-97.16500,4581069,CA,MB,Winnipeg,POI1,4063.340885443658
2017-06-21 00:06:12.083,51.02330,-114.07100,4631138,CA,AB,Calgary,POI4,3566.753916544001
2017-06-21 00:06:21.423,45.36680,-73.56590,4633047,CA,QC,Saint-Constant,POI3,986.7252188512805
2017-06-21 00:07:00.587,43.66820,-79.42090,5437710,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 00:16:34.057,43.83150,-79.25990,4767302,CA,ON,Scarborough,POI1,2092.7789421567254
2017-06-21 00:53:16.983,52.09272,-106.85268,5271341,CA,SK,Saskatoon,POI3,1586.4069886068476
2017-06-21 01:01:24.117,50.95050,-113.94700,5385341,CA,AB,Calgary,POI4,3840.553010939212
2017-06-21 01:04:07.530,45.49265,-75.66845,5409479,CA,QC,Gatineau,POI3,516.5962567709059
2017-06-21 01:24:17.370,51.03797,-114.02950,4863685,CA,AB,Calgary,POI4,3416.4065174496254
2017-06-21 01:34:26.407,44.03900,-79.47240,5004012,CA,ON,Newmarket,POI1,3677.632152253902
2017-06-21 01:43:08.077,43.60460,-79.67290,5132153,CA,ON,Mississauga,POI1,4814.111964737481
2017-06-21 02:08:12.783,53.52580,-113.25200,4660597,CA,AB,Sherwood Park,POI1,1482.8365297018522
2017-06-21 02:14:01.367,43.59240,-79.76110,4732113,CA,ON,Mississauga,POI1,5340.65546907063
2017-06-21 03:01:24.287,52.28340,-106.66790,5385463,CA,SK,Saskatoon,POI3,2833.001292149715
2017-06-21 03:02:08.073,43.74580,-79.23530,4576452,CA,ON,Scarborough,POI1,2019.3183215383967
2017-06-21 03:09:32.720,51.02087,-114.10617,5459298,CA,AB,Calgary,POI4,3635.966753929413
2017-06-21 03:50:54.033,51.12640,-114.14190,5237456,CA,AB,Calgary,POI4,3072.5177002686705
2017-06-21 04:01:24.697,51.46670,-112.70000,5385165,CA,AB,Drumheller,POI4,1715.8272144106975
2017-06-21 04:01:55.403,51.04750,-114.06800,5389756,CA,AB,Calgary,POI4,3416.829958859
2017-06-21 04:09:18.217,43.53550,-79.69150,4674921,CA,ON,Mississauga,POI1,5022.054075234082
2017-06-21 04:16:07.073,43.64970,-79.38330,4762094,CA,ON,Toronto,POI1,3071.8292539356503
2017-06-21 04:21:22.493,51.13870,-114.20150,5599720,CA,AB,Calgary,POI4,3107.820277445828
2017-06-21 04:32:45.007,51.11881,-113.94710,4977364,CA,AB,Calgary,POI4,2812.2000015235126
2017-06-21 04:55:35.680,43.83150,-79.25990,5306347,CA,ON,Scarborough,POI1,2092.7789421567254
2017-06-21 05:05:33.390,43.72973,-79.71619,4618884,CA,ON,Brampton,POI1,4970.546426857888
2017-06-21 06:45:27.133,45.54955,-73.48284,5166289,CA,QC,Longueuil,POI3,178.02850385253257
2017-06-21 06:55:19.420,45.42980,-75.69310,5300904,CA,ON,Ottawa,POI3,907.666381896838
2017-06-21 07:07:00.790,43.88730,-78.94220,5437413,CA,ON,Whitby,POI1,294.6250867495926
2017-06-21 07:22:23.650,49.02080,-123.05700,5608610,CA,BC,Delta,POI1,7070.136306004134
2017-06-21 07:48:38.673,43.75860,-79.56090,5211772,CA,ON,North York,POI1,3998.91287895027
2017-06-21 08:17:41.047,50.38870,-105.53300,4787035,CA,SK,Moose Jaw,POI3,9054.694049507616
2017-06-21 08:23:00.213,50.92830,-114.01914,4847178,CA,AB,Calgary,POI4,4070.028440160339
2017-06-21 08:32:36.117,43.57690,-79.62830,4973378,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 08:33:57.333,43.51520,-79.88020,4995831,CA,ON,Milton,POI1,6103.764289996054
2017-06-21 08:38:17.000,45.46930,-75.76260,5065596,CA,QC,Gatineau,POI3,671.3890793933907
2017-06-21 08:50:46.443,49.15990,-123.16900,5235713,CA,BC,Richmond,POI1,6273.062139357761
2017-06-21 09:07:12.337,43.66820,-79.42090,4645730,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 09:20:43.460,43.51520,-79.88020,4820509,CA,ON,Milton,POI1,6103.764289996054
2017-06-21 10:52:51.197,53.53380,-113.50146,5264892,CA,AB,Edmonton,POI1,126.80564332879266
2017-06-21 11:05:47.320,53.47490,-113.54100,4623140,CA,AB,Edmonton,POI1,573.5491581445921
2017-06-21 11:12:04.370,49.16535,-123.12666,5489025,CA,BC,Richmond,POI1,6205.594282186172
2017-06-21 11:21:13.237,45.76430,-73.50360,4827429,CA,QC,Charlemagne,POI3,1546.2015622684692
2017-06-21 11:37:32.710,53.26680,-113.55200,5051780,CA,AB,Leduc,POI1,1829.4895418900924
2017-06-21 11:56:05.827,51.02212,-114.13108,5317208,CA,AB,Calgary,POI4,3668.4182178986616
2017-06-21 11:59:01.660,43.59820,-79.63440,5351384,CA,ON,Mississauga,POI1,4600.72114813398
2017-06-21 12:12:51.250,53.62880,-113.47600,4717148,CA,AB,Edmonton,POI1,530.142266272818
2017-06-21 12:14:39.400,49.06945,-122.30482,4740530,CA,BC,Abbotsford,POI1,7198.7412719116965
2017-06-21 12:31:04.373,51.19070,-114.46220,4947215,CA,AB,Cochrane,POI4,3328.091630951162
2017-06-21 12:33:00.887,43.68790,-79.55700,4980917,CA,ON,Etobicoke,POI1,4029.29539751611
2017-06-21 12:50:55.513,54.12060,-114.42000,5237922,CA,AB,Barrhead,POI1,6406.957585296838
2017-06-21 13:18:08.663,43.66820,-79.42090,5558283,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 13:34:28.767,56.69500,-111.33700,5005877,CA,AB,Fort Mcmurray,POI1,6562.665916059905
2017-06-21 13:48:39.340,52.27770,-113.83900,5211590,CA,AB,Red Deer,POI3,2646.164920250175
2017-06-21 13:54:29.383,43.72950,-79.26290,5287012,CA,ON,Scarborough,POI1,2212.5273547031675
2017-06-21 14:01:57.237,45.58460,-73.20390,4573909,CA,QC,Beloeil,POI3,394.7517906977007
2017-06-21 14:06:48.953,42.17690,-82.76350,5435201,CA,ON,Kingsville-Cottam,POI1,7989.541022639557
2017-06-21 14:36:35.247,43.60460,-79.67290,5038001,CA,ON,Mississauga,POI1,4814.111964737481
2017-06-21 14:49:25.500,49.15346,-123.17059,5220169,CA,BC,Richmond,POI1,6313.5330382536695
2017-06-21 14:52:19.560,53.57080,-113.61312,5257111,CA,AB,Edmonton,POI1,817.7198410600213
2017-06-21 15:01:22.087,53.65850,-113.36140,4543707,CA,AB,Edmonton,POI1,1056.410068861616
2017-06-21 15:30:53.760,43.79230,-79.55240,4941809,CA,ON,Woodbridge,POI1,3935.3585828352943
2017-06-21 15:51:56.583,52.10330,-111.45000,5252359,CA,AB,Coronation,POI3,1899.1817961173363
2017-06-21 16:01:07.823,43.56962,-79.66056,4537426,CA,ON,Mississauga,POI1,4793.569340416567
2017-06-21 16:02:27.350,52.12250,-106.72488,5395655,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 16:14:43.737,43.80690,-79.59780,4742013,CA,ON,Woodbridge,POI1,4218.698781965471
2017-06-21 16:20:41.843,53.46710,-113.45189,4819415,CA,AB,Edmonton,POI1,547.6732910303923
2017-06-21 16:21:14.450,45.60430,-73.51780,4827691,CA,QC,Montréal,POI3,526.7177917362118
2017-06-21 17:01:28.933,42.32970,-82.94820,4545997,CA,ON,Windsor,POI1,8793.453644739595
2017-06-21 17:04:58.607,51.08230,-113.95780,5421051,CA,AB,Calgary,POI4,3047.3155298942584
2017-06-21 17:13:44.450,45.51531,-73.55418,5507280,CA,QC,Montréal,POI3,40.35496297392113
2017-06-21 17:14:08.103,51.01968,-114.20034,4734573,CA,AB,Calgary,POI4,3798.8818429510193
2017-06-21 18:00:51.177,43.57690,-79.62830,4533231,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 18:01:31.310,42.93990,-81.27090,4547754,CA,ON,London,POI1,11479.958359511273
2017-06-21 18:23:48.740,43.33200,-79.80700,4858274,CA,ON,Burlington,POI1,6013.46541991328
2017-06-21 18:34:28.653,43.72950,-79.26290,5007190,CA,ON,Scarborough,POI1,2212.5273547031675
